,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,Constellation,SvName
8348,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,10,0.0,16399,579389349640253,6,49.0,392.2859802246094,0.03329208120703697,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,44.0,0.0,0.0,,,C,338585127140409,G,G10
8349,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,21,0.0,16399,579389353929444,9,45.9,-294.7352905273437,0.029309194535017014,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,40.9,0.0,0.0,,,C,338585127140409,G,G21
8350,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,27,0.0,16399,579389351613544,14,40.9,591.3396606445312,0.03649565577507019,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,35.9,0.0,0.0,,,C,338585127140409,G,G27
8351,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,28,0.0,16399,579389346839206,10,44.3,-467.2795715332031,0.040399108082056046,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,39.3,0.0,0.0,,,C,338585127140409,G,G28
8352,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,32,0.0,16399,579389354224780,5,51.1,301.47723388671875,0.02520217001438141,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,46.1,0.0,0.0,,,C,338585127140409,G,G32
8381,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,08,0.0,81935,579389355339147,8,33.1,242.2727203369141,3.1296215057373047,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,28.1,-7860.4423828125,3.8043997287750244,,,Q,338585127140409,G,G08
8382,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,10,0.0,81935,579389349648102,3,43.4,392.3589782714844,0.05396994948387146,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,38.4,-7860.4423828125,3.8043997287750244,,,Q,338585127140409,G,G10
8383,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,27,0.0,81935,579389351621363,9,31.4,591.5639038085938,3.1348085403442383,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,26.4,-7860.4423828125,3.8043997287750244,,,Q,338585127140409,G,G27
8384,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,28,0.0,81935,579389346847026,5,37.3,-467.2686462402344,0.030045311897993088,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,32.3,-7860.4423828125,3.8043997287750244,,,Q,338585127140409,G,G28
8385,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,32,0.0,81935,579389354232644,8,33.5,301.701171875,2.3636374473571777,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,28.5,-7860.4423828125,3.8043997287750244,,,Q,338585127140409,G,G32
8403,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,03,0.0,16399,579390346242131,53,29.4,-448.5317077636719,0.8644999861717224,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.68,24.4,0.0,0.0,,,C,338586122357023,G,G03
8404,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,08,0.0,16399,579390355330465,16,39.9,241.71066284179688,0.035405233502388,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.68,34.9,0.0,0.0,,,C,338586122357023,G,G08
8405,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,10,0.0,16399,579390349638941,6,49.2,392.03851318359375,0.03329208120703697,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.68,44.2,0.0,0.0,,,C,338586122357023,G,G10
8406,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,21,0.0,16399,579390353930415,9,45.6,-295.1665954589844,0.029309194535017014,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.68,40.6,0.0,0.0,,,C,338586122357023,G,G21
8407,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,27,0.0,16399,579390351611572,13,41.5,590.8649291992188,0.035391952842473984,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.68,36.5,0.0,0.0,,,C,338586122357023,G,G27
8408,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,28,0.0,16399,579390346840763,17,38.6,-467.7251281738281,1.19205641746521,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.68,33.6,0.0,0.0,,,C,338586122357023,G,G28
8409,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,32,0.0,16399,579390354223777,4,52.2,301.226806640625,0.0248025543987751,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.68,47.2,0.0,0.0,,,C,338586122357023,G,G32
8439,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,03,0.0,81935,579390346249900,11,29.0,-448.16607666015625,1.5905001163482666,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,24.0,-7860.4423828125,3.8056488037109375,,,Q,338586122357023,G,G03
8440,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,08,0.0,81935,579390355338346,9,31.9,241.5736389160156,0.8473561406135559,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,26.9,-7860.4423828125,3.8056488037109375,,,Q,338586122357023,G,G08
8441,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,10,0.0,81935,579390349646794,3,42.0,391.9369812011719,0.05504022538661957,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,37.0,-7860.4423828125,3.8056488037109375,,,Q,338586122357023,G,G10
8442,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,27,0.0,81935,579390351619401,11,29.8,590.72802734375,0.9458355903625488,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,24.8,-7860.4423828125,3.8056488037109375,,,Q,338586122357023,G,G27
8443,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,28,0.0,81935,579390346848587,9,31.4,-467.7403564453125,2.332824230194092,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,26.4,-7860.4423828125,3.8056488037109375,,,Q,338586122357023,G,G28
8444,1713027372426,332590420000000,18,0.0,-1396730000006043142,-0.5943970680236816,18.528211512602866,-1.8641191363114236,11.592669766956378,8,32,0.0,81935,579390354231639,8,33.3,301.0976257324219,0.07018506526947021,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,28.299999999999997,-7860.4423828125,3.8056488037109375,,,Q,338586122357023,G,G32
8462,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,02,0.0,16399,579391349951551,19,37.2,-456.8970947265625,1.2424707412719727,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.05,32.2,0.0,0.0,,,C,338587123005461,G,G02
8463,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,08,0.0,16399,579391355329648,19,37.0,241.7154235839844,2.330232620239258,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.05,32.0,0.0,0.0,,,C,338587123005461,G,G08
8464,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,10,0.0,16399,579391349637630,6,49.3,391.601806640625,0.03329208120703697,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.05,44.3,0.0,0.0,,,C,338587123005461,G,G10
8465,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,21,0.0,16399,579391353931411,7,47.1,-295.2816162109375,0.028205489739775658,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.05,42.1,0.0,0.0,,,C,338587123005461,G,G21
8466,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,27,0.0,16399,579391351609612,14,40.4,590.78076171875,2.8909006118774414,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.05,35.4,0.0,0.0,,,C,338587123005461,G,G27
8467,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,28,0.0,16399,579391346842344,13,41.5,-468.02740478515625,1.1846539974212646,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.05,36.5,0.0,0.0,,,C,338587123005461,G,G28
8468,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,32,0.0,16399,579391354222767,4,52.8,300.9776916503906,0.0248025543987751,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.05,47.8,0.0,0.0,,,C,338587123005461,G,G32
8498,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,03,0.0,81935,579391346251396,8,33.5,-447.79974365234375,1.5871533155441284,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,28.5,-7860.443359375,3.806896924972534,,,Q,338587123005461,G,G03
8499,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,08,0.0,81935,579391355337529,9,31.3,241.8572998046875,0.7639999985694885,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,26.3,-7860.443359375,3.806896924972534,,,Q,338587123005461,G,G08
8500,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,10,0.0,81935,579391349645487,3,41.4,391.6932067871094,0.05623791739344597,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,36.4,-7860.443359375,3.806896924972534,,,Q,338587123005461,G,G10
8501,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,27,0.0,81935,579391351617429,10,30.9,590.1233520507812,2.4006998538970947,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,25.9,-7860.443359375,3.806896924972534,,,Q,338587123005461,G,G27
8502,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,28,0.0,81935,579391346850142,7,34.3,-467.9861450195313,3.084031820297241,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,29.299999999999997,-7860.443359375,3.806896924972534,,,Q,338587123005461,G,G28
8503,1713027373426,332591420000000,18,0.0,-1396730000006043148,-0.1152772903442382,18.487935449229553,-3.255681039169928,11.571526485413273,8,32,0.0,81935,579391354230640,8,32.3,301.015625,0.7024999856948853,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,27.299999999999997,-7860.443359375,3.806896924972534,,,Q,338587123005461,G,G32
8521,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,02,0.0,16399,579392349953110,17,38.8,-457.5674133300781,1.7584373950958252,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.96,33.8,0.0,0.0,,,C,338588114346971,G,G02
8522,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,03,0.0,16399,579392346245072,61,28.5,-449.140625,1.6154999732971191,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.96,23.5,0.0,0.0,,,C,338588114346971,G,G03
8523,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,08,0.0,16399,579392355328883,21,36.0,240.9102478027344,1.2068530321121216,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.96,31.0,0.0,0.0,,,C,338588114346971,G,G08
8524,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,10,0.0,16399,579392349636326,8,46.0,390.8411865234375,2.3182241916656494,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.96,41.0,0.0,0.0,,,C,338588114346971,G,G10
8525,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,21,0.0,16399,579392353932389,7,47.5,-296.09332275390625,0.028205489739775658,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.96,42.5,0.0,0.0,,,C,338588114346971,G,G21
8526,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,27,0.0,16399,579392351607613,12,42.1,589.7042236328125,0.034497570246458054,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.96,37.1,0.0,0.0,,,C,338588114346971,G,G27
8527,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,28,0.0,16399,579392346843913,27,34.5,-469.24517822265625,0.5945000052452087,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.96,29.5,0.0,0.0,,,C,338588114346971,G,G28
8528,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,32,0.0,16399,579392354221765,4,52.5,299.9875793457031,0.0248025543987751,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.96,47.5,0.0,0.0,,,C,338588114346971,G,G32
8555,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,03,0.0,81935,579392346252890,6,35.9,-448.4015502929688,0.05441360920667648,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,30.9,-7860.4443359375,3.8081443309783936,,,Q,338588114346971,G,G03
8556,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,08,0.0,81935,579392355336732,6,36.2,240.87469482421875,0.07958473265171051,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,31.200000000000003,-7860.4443359375,3.8081443309783936,,,Q,338588114346971,G,G08
8557,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,10,0.0,81935,579392349644180,4,40.0,390.67041015625,0.8222255110740662,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,35.0,-7860.4443359375,3.8081443309783936,,,Q,338588114346971,G,G10
8558,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,27,0.0,81935,579392351615474,11,29.4,589.7100830078125,1.7103196382522583,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,24.4,-7860.4443359375,3.8081443309783936,,,Q,338588114346971,G,G27
8559,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,28,0.0,81935,579392346851709,18,25.6,-469.1001892089844,1.160499930381775,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,20.6,-7860.4443359375,3.8081443309783936,,,Q,338588114346971,G,G28
8560,1713027374426,332592420000000,18,0.0,-1396730000006043153,-0.6175310611724854,17.390604625688866,-3.82640191780115,11.854038136742815,8,32,0.0,81935,579392354229639,8,32.7,299.919189453125,0.07265689969062805,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,27.700000000000003,-7860.4443359375,3.8081443309783936,,,Q,338588114346971,G,G32
8578,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,02,0.0,16399,579393349954679,19,37.5,-457.7604370117188,4.6227569580078125,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.66,32.5,0.0,0.0,,,C,338589117416606,G,G02
8579,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,03,0.0,16399,579393346246539,46,30.7,-448.9122924804688,0.8044999837875366,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.66,25.7,0.0,0.0,,,C,338589117416606,G,G03
8580,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,08,0.0,16399,579393355328087,14,40.3,240.847412109375,1.172257661819458,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.66,35.3,0.0,0.0,,,C,338589117416606,G,G08
8581,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,10,0.0,16399,579393349634966,27,34.3,390.5587463378906,0.5900000333786011,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.66,29.299999999999997,0.0,0.0,,,C,338589117416606,G,G10
8582,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,21,0.0,16399,579393353933374,9,45.3,-295.9717102050781,2.312833070755005,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.66,40.3,0.0,0.0,,,C,338589117416606,G,G21
8583,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,27,0.0,16399,579393351605653,19,37.8,588.9589233398438,0.46700000762939453,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.66,32.8,0.0,0.0,,,C,338589117416606,G,G27
8584,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,28,0.0,16399,579393346845462,12,42.6,-468.8033142089844,0.6128785610198975,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.66,37.6,0.0,0.0,,,C,338589117416606,G,G28
8585,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,32,0.0,16399,579393354220769,19,37.7,300.91357421875,8.611424446105957,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.66,32.7,0.0,0.0,,,C,338589117416606,G,G32
8614,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,03,0.0,81935,579393346254386,7,34.2,-448.539306640625,0.8205795884132385,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,29.200000000000003,-7860.4462890625,3.8093912601470947,,,Q,338589117416606,G,G03
8615,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,08,0.0,81935,579393355335927,8,32.6,241.0057678222656,1.6031250953674316,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,27.6,-7860.4462890625,3.8093912601470947,,,Q,338589117416606,G,G08
8616,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,27,0.0,81935,579393351613503,10,30.5,588.6910400390625,0.8179999589920044,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,25.5,-7860.4462890625,3.8093912601470947,,,Q,338589117416606,G,G27
8617,1713027375426,332593420000000,18,0.0,-1396730000006043163,-0.4075939655303955,17.114687580033205,-7.2361214972248336,11.592200552478442,8,28,0.0,81935,579393346853273,8,33.3,-468.9640197753906,2.3216373920440674,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.09,28.299999999999997,-7860.4462890625,3.8093912601470947,,,Q,338589117416606,G,G28
8634,1713027376426,332594420000000,18,0.0,-1396730000006043169,-0.9566543102264404,18.979273590957746,-6.814976849634309,13.244602163556927,8,02,0.0,16399,579394349956158,40,31.9,-466.1053466796875,0.7400000095367432,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,26.9,0.0,0.0,,,C,338590124407855,G,G02
8635,1713027376426,332594420000000,18,0.0,-1396730000006043169,-0.9566543102264404,18.979273590957746,-6.814976849634309,13.244602163556927,8,03,0.0,16399,579394346248084,46,30.8,-449.5022277832031,0.8044999837875366,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,25.8,0.0,0.0,,,C,338590124407855,G,G03
8636,1713027376426,332594420000000,18,0.0,-1396730000006043169,-0.9566543102264404,18.979273590957746,-6.814976849634309,13.244602163556927,8,08,0.0,16399,579394355327252,16,39.7,240.7872772216797,0.6062862873077393,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,34.7,0.0,0.0,,,C,338590124407855,G,G08
8637,1713027376426,332594420000000,18,0.0,-1396730000006043169,-0.9566543102264404,18.979273590957746,-6.814976849634309,13.244602163556927,8,10,0.0,16399,579394349633738,14,40.8,391.9859619140625,0.3799999952316284,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,35.8,0.0,0.0,,,C,338590124407855,G,G10
